id,name,link,pic_url,location,rating,count
44,鄭媽の滷味,https://www.foodpanda.com.tw/restaurant/z6no/zheng-ma-nolu-wei,https://images.deliveryhero.io/image/fd-tw/LH/z6no-listing.jpg,(△) 基隆市安樂區安一路100巷150號,4.5,446
45,一芳水果茶,https://www.foodpanda.com.tw/chain/ck8fp/yi-fang-shui-guo-cha,https://images.deliveryhero.io/image/fd-tw/LH/n9dd-listing.jpg,(O) 桃園市中壢區長春路120號,4.7,438
46,呷蝶 (基隆仁二店),https://www.foodpanda.com.tw/restaurant/a9mg/xia-die-ji-long-ren-er-dian,https://images.deliveryhero.io/image/fd-tw/LH/a9mg-listing.jpg,(△) 基隆市仁愛區仁二路7號,4.8,362
47,川霸子麻辣燙 (基隆旗艦店),https://www.foodpanda.com.tw/restaurant/z3zj/chuan-ba-zi-ma-la-tang-ji-long-qi-jian-dian,https://images.deliveryhero.io/image/fd-tw/LH/z3zj-listing.jpg,(△) 基隆市安樂區安一路121號,4.7,1167
48,愛亦軒早午餐,https://www.foodpanda.com.tw/restaurant/y1qn/ai-yi-xuan-zao-wu-can,https://images.deliveryhero.io/image/fd-tw/LH/y1qn-listing.jpg,(△) 基隆市中山區西定路46號,4.3,1783
49,中船牛肉麵,https://www.foodpanda.com.tw/restaurant/z2vs/zhong-chuan-niu-rou-mian,https://images.deliveryhero.io/image/fd-tw/LH/z2vs-listing.jpg,(△) 基隆市仁愛區公園街326號,4.3,251
50,喬義思窯烤手作廚房 (基隆仁二店),https://www.foodpanda.com.tw/restaurant/y4gu/qiao-yi-si-yao-kao-shou-zuo-chu-fang-ji-long-ren-er-dian,https://images.deliveryhero.io/image/fd-tw/LH/y4gu-listing.jpg,(O) 基隆市仁愛區仁二路236號3樓,4.3,134
51,夏夏叫沙威瑪,https://www.foodpanda.com.tw/restaurant/a3an/xia-xia-jiao-sha-wei-ma,https://images.deliveryhero.io/image/fd-tw/LH/a3an-listing.jpg,(△) 基隆市仁中正區義二路43號,4.4,102
52,酒燒創意料理,https://www.foodpanda.com.tw/restaurant/k3tw/k3tw,https://images.deliveryhero.io/image/fd-tw/LH/k3tw-listing.jpg,(△)基隆市中正區義一路20巷2號,4.5,44
53,咪的灶咖,https://www.foodpanda.com.tw/restaurant/e2jd/mi-de-zao-ka,https://images.deliveryhero.io/image/fd-tw/LH/e2jd-listing.jpg,(△) 基隆市仁愛區南榮路34號,4.1,48
