id,name,link,pic_url,location,rating,count
161,俊傑台中肉圓·手工麵線 (台中精誠店),https://www.foodpanda.com.tw/restaurant/y4ir/jun-jie-tai-zhong-rou-yuan-shou-gong-mian-xian-tai-zhong-jing-cheng-dian,https://images.deliveryhero.io/image/fd-tw/LH/y4ir-listing.jpg,(△) 台中市西區精誠路43-5號,4.4,573
162,今日食光所/Eat Up,https://www.foodpanda.com.tw/restaurant/q2ot/jin-ri-shi-guang-suo-eat-up,https://images.deliveryhero.io/image/fd-tw/LH/q2ot-listing.jpg,(△)台中市西區博館三街87號,4.6,138
163,加一手搖茶飲,https://www.foodpanda.com.tw/restaurant/inn2/jia-shou-yao-cha-yin,https://images.deliveryhero.io/image/fd-tw/LH/inn2-listing.jpg,(△) 台中市北區博館路55號,4,3
164,黨主席現炒,https://www.foodpanda.com.tw/restaurant/y8su/dang-zhu-xi-xian-chao,https://images.deliveryhero.io/image/fd-tw/LH/y8su-listing.jpg,(△) 台中市西屯區漢口路一段13號 (食安登錄字號:B-125454669-00000-0),4.5,263
165,王將藥燉排骨 (台中公益店),https://www.foodpanda.com.tw/restaurant/f9xd/wang-jiang-yao-dun-pai-gu-tai-zhong-gong-yi-dian,https://images.deliveryhero.io/image/fd-tw/LH/f9xd-listing.jpg,(△)台中市西區公益路204號,4.6,1053
166,胖妞大腸麵線＆香雞排專賣店,https://www.foodpanda.com.tw/restaurant/z0wu/pang-niu-da-chang-mian-xian-xiang-ji-pai-zhuan-mai-dian,https://images.deliveryhero.io/image/fd-tw/LH/z0wu-listing.jpg,(△) 台中市北區民權路436號,4.6,589
167,想ㄔ肉蛋吐司,https://www.foodpanda.com.tw/restaurant/q7zx/xiang-chrou-dan-tu-si,https://images.deliveryhero.io/image/fd-tw/LH/q7zx-listing.jpg,(△)台中市西區中美街440號,4.6,134
168,18%雞蛋糕 (台中美村店),https://www.foodpanda.com.tw/restaurant/z9ef/18-ji-dan-gao-tai-zhong-mei-cun-dian,https://images.deliveryhero.io/image/fd-tw/LH/z9ef-listing.jpg,(△) 台中市西區美村路一段152號 食品業者登錄字號：B-161837826-00002-2,4.5,79
169,舟董鹽水雞,https://www.foodpanda.com.tw/chain/cs5ky/zhou-dong-yan-shui-ji,https://images.deliveryhero.io/image/fd-tw/LH/y3qr-listing.jpg,(△) (M) 台中市西區中美街222號,4.2,641
170,漫渡拾光 (台中勤美店),https://www.foodpanda.com.tw/restaurant/h6iv/man-du-shi-guang-tai-zhong-qin-mei-dian,https://images.deliveryhero.io/image/fd-tw/LH/h6iv-listing.jpg,(O)台中市西區公益路171號,4.8,54
171,酥胡雞Bar,https://www.foodpanda.com.tw/restaurant/sgzo/su-hu-ji-bar,https://images.deliveryhero.io/image/fd-tw/LH/sgzo-listing.jpg,(△) 台中市北區健行路865巷2號,5,9
172,JIANG JIANG 江江珍奶茶,https://www.foodpanda.com.tw/restaurant/y8cb/jiang-jiang-jiang-jiang-zhen-nai-cha,https://images.deliveryhero.io/image/fd-tw/LH/y8cb-listing.jpg,(△) (M) 台中市西區公益路172號,4.4,219
173,三嫂臭臭鍋,https://www.foodpanda.com.tw/restaurant/n2zy/san-sao-chou-chou-guo,https://images.deliveryhero.io/image/fd-tw/LH/n2zy-listing.jpg,(△)台中市西屯區西屯路二段13號,4.6,289
174,雙囍餐酒館,https://www.foodpanda.com.tw/restaurant/f3cq/shuang-xi-can-jiu-guan,https://images.deliveryhero.io/image/fd-tw/LH/f3cq-listing.jpg,(△)台中市北區博館路88號1樓,4.3,3
175,六又九分之七,https://www.foodpanda.com.tw/restaurant/v6ch/liu-you-jiu-fen-zhi-qi,https://images.deliveryhero.io/image/fd-tw/LH/v6ch-listing.jpg,(△)台中市西區忠誠街74號,4.9,26
176,包籠興手工小籠包,https://www.foodpanda.com.tw/restaurant/r6wo/bao-long-xing-shou-gong-xiao-long-bao,https://images.deliveryhero.io/image/fd-tw/LH/r6wo-listing.jpg,(△)台中市西區太原路一段40號,4.8,376
177,福來芳 (台中民權店),https://www.foodpanda.com.tw/restaurant/q3nq/fu-lai-fang-tai-zhong-min-quan-dian,https://images.deliveryhero.io/image/fd-tw/LH/q3nq-listing.jpg,(△)台中市北區民權路406號,4.6,97
178,日正豆漿,https://www.foodpanda.com.tw/restaurant/e0as/ri-zheng-dou-jiang,https://images.deliveryhero.io/image/fd-tw/LH/e0as-listing.jpg,(△) 台中市西區健行路1000號,4.5,697
179,蔬FAN,https://www.foodpanda.com.tw/restaurant/an0s/shu-fan,https://images.deliveryhero.io/image/fd-tw/LH/an0s-listing.jpg,(△)台中市西區美村路一段200號,4.6,95
180,Roundabout Café,https://www.foodpanda.com.tw/restaurant/f9su/roundabout-cafe,https://images.deliveryhero.io/image/fd-tw/LH/f9su-listing.jpg,(△) 台中市西區大和路73號,4.7,39
