id,name,link,pic_url,location,rating,count
119,仙鼎廣東粥 (台南成大店),https://www.foodpanda.com.tw/restaurant/d2wm/xian-ding-guang-dong-zhou-tai-nan-cheng-da-dian,https://images.deliveryhero.io/image/fd-tw/LH/d2wm-listing.jpg,(△) 台南市東區育樂街46巷2號,4.7,1017
120,繆思義式餐坊,https://www.foodpanda.com.tw/restaurant/b5kp/mou-si-yi-shi-can-fang,https://images.deliveryhero.io/image/fd-tw/LH/b5kp-listing.jpg,(△) 台南市北區北園街8巷58號,4.3,416
121,香姑姑鹽酥雞,https://www.foodpanda.com.tw/restaurant/m8rb/xiang-gu-gu-yan-su-ji,https://images.deliveryhero.io/image/fd-tw/LH/m8rb-listing.jpg,(△)台南市東區東寧路328號,4,19
122,成大館 (台南育樂店),https://www.foodpanda.com.tw/restaurant/l5xy/cheng-da-guan-tai-nan-yu-le-dian,https://images.deliveryhero.io/image/fd-tw/LH/l5xy-listing.jpg,(△)台南市東區育樂街38號,4.5,747
123,和事饌_蔥餅,https://www.foodpanda.com.tw/chain/cq5bn/he-shi-zhuan-_cong-bing,https://images.deliveryhero.io/image/fd-tw/LH/l6xz-listing.jpg,(△)台南市東區光明街69號,4.7,352
124,聚悅居 義大利麵,https://www.foodpanda.com.tw/restaurant/a3sd/ju-yue-ju-yi-da-li-mian,https://images.deliveryhero.io/image/fd-tw/LH/a3sd-listing.jpg,(△) 台南市永康區中華路281號,4.6,605
125,富成麵食,https://www.foodpanda.com.tw/restaurant/a2oz/fu-cheng-mian-shi,https://images.deliveryhero.io/image/fd-tw/LH/a2oz-listing.jpg,(△) 台南市東區東安路60號,4.7,725
126,茶米茶 (永康家樂福店),https://www.foodpanda.com.tw/restaurant/t9ud/cha-mi-cha-yong-kang-jia-le-fu-dian,https://images.deliveryhero.io/image/fd-tw/LH/t9ud-listing.jpg,(△)台南市永康區中華二路397號,4.8,121
127,台南老張鹹酥雞,https://www.foodpanda.com.tw/restaurant/r8cc/tai-nan-lao-zhang-xian-su-ji,https://images.deliveryhero.io/image/fd-tw/LH/r8cc-listing.jpg,(△)台南市東區勝利路187號,4.3,356
128,Doggone Good 有狗讚ㄟ,https://www.foodpanda.com.tw/restaurant/d1rj/doggone-good-you-gou-zan-ei,https://images.deliveryhero.io/image/fd-tw/LH/d1rj-listing.jpg,(△) 台南市東區長榮路二段318號,4.5,52
129,爺們牛肉麵,https://www.foodpanda.com.tw/restaurant/t9na/ye-men-niu-rou-mian,https://images.deliveryhero.io/image/fd-tw/LH/t9na-listing.jpg,(△)台南市永康區小東路585號,4.5,151
130,來道黃燜雞米飯,https://www.foodpanda.com.tw/restaurant/e8og/lai-dao-huang-men-ji-mi-fan,https://images.deliveryhero.io/image/fd-tw/LH/e8og-listing.jpg,(△) 台南市東區育樂街22號,4.4,771
131,邁滋味精緻早午餐,https://www.foodpanda.com.tw/restaurant/e5mr/mai-zi-wei-jing-zhi-zao-wu-can,https://images.deliveryhero.io/image/fd-tw/LH/e5mr-listing.jpg,(△) 台南市北區北園街32號,4.5,808
132,夏沐綠野 (台南成大店),https://www.foodpanda.com.tw/restaurant/z3wj/xia-mu-lu-ye-tai-nan-cheng-da-dian,https://images.deliveryhero.io/image/fd-tw/LH/z3wj-listing.jpg,(△) 台南市東區育樂街35號,4.7,126
133,賣田湯-中式甜湯專賣,https://www.foodpanda.com.tw/restaurant/z1sl/mai-tian-tang-zhong-shi-tian-tang-zhuan-mai,https://images.deliveryhero.io/image/fd-tw/LH/z1sl-listing.jpg,(△) 台南市永康區中華路488號,4.8,561
134,我有咖哩壽喜燒,https://www.foodpanda.com.tw/restaurant/n7ur/wo-you-ka-li-shou-xi-shao,https://images.deliveryhero.io/image/fd-tw/LH/n7ur-listing.jpg,(△)台南市永康區中華路280之43號,4.4,78
135,一鍋豔紅,https://www.foodpanda.com.tw/restaurant/q3kg/guo-yan-hong,https://images.deliveryhero.io/image/fd-tw/LH/q3kg-listing.jpg,(△)台南市東區育樂街35之28號,4.6,126
136,等一個人咖啡 (南紡購物中心),https://www.foodpanda.com.tw/restaurant/k9ak/deng-ge-ren-ka-pei-nan-fang-gou-wu-zhong-xin,https://images.deliveryhero.io/image/fd-tw/LH/k9ak-listing.jpg,(O)台南市東區中華東路一段366 號B1,5,6
137,金群螃蟹腳香酥雞,https://www.foodpanda.com.tw/restaurant/z4ir/jin-qun-pang-xie-jiao-xiang-su-ji,https://images.deliveryhero.io/image/fd-tw/LH/z4ir-listing.jpg,(△) 台南市東區東寧路122號,3.9,491
138,摩西咖哩,https://www.foodpanda.com.tw/chain/co4mj/mo-xi-ka-li,https://images.deliveryhero.io/image/fd-tw/LH/l5ny-listing.jpg,(O)台北市中正區忠孝西路一段36號B1(捷運台北車站M6出口-HOYll B1/開丼餐廳),4.4,133
139,大戶屋,https://www.foodpanda.com.tw/chain/ca6wt/da-hu-wu,https://images.deliveryhero.io/image/fd-tw/LH/b0zc-listing.jpg,(O)台北市中山區敬業三路20號B1,4.7,248
