id,name,link,pic_url,location,rating,count
139,送青茶贊,https://www.foodpanda.com.tw/restaurant/z8xg/song-qing-cha-zan,https://images.deliveryhero.io/image/fd-tw/LH/z8xg-listing.jpg,(△) 彰化縣彰化市永安街180號 (食安登錄字號:N-200144128-00000-2),4.8,821
140,社頭甘草芭樂 (質優一生美容),https://www.foodpanda.com.tw/restaurant/ja5q/she-tou-xian-qie-gan-cao-ba-le-zhi-you-sheng-mei-rong,https://images.deliveryhero.io/image/fd-tw/LH/ja5q-listing.jpg,(△) 彰化縣彰化市民權路208號,4.8,15
141,The Planet星球咖啡,https://www.foodpanda.com.tw/restaurant/z3rr/the-planet-,https://images.deliveryhero.io/image/fd-tw/LH/z3rr-listing.jpg,(△) 彰化縣彰化市中華路260號,4.5,2
142,水煮意鱔魚 鍋燒專賣店,https://www.foodpanda.com.tw/restaurant/m2wn/shui-zhu-yi-shan-yu-guo-shao-zhuan-mai-dian,https://images.deliveryhero.io/image/fd-tw/LH/m2wn-listing.jpg,(△) 彰化縣彰化市永安街326號,4.6,320
143,松江町鍋物專賣店,https://www.foodpanda.com.tw/restaurant/d6qx/song-jiang-ting-guo-wu-zhuan-mai-dian,https://images.deliveryhero.io/image/fd-tw/LH/d6qx-listing.jpg,(△) 彰化縣彰化市陳稜路173號,4.6,585
144,三民木瓜牛奶傳統挫冰,https://www.foodpanda.com.tw/restaurant/p2si/san-min-mu-gua-niu-nai-chuan-tong-cuo-bing,https://images.deliveryhero.io/image/fd-tw/LH/p2si-listing.jpg,(△)彰化縣彰化市三民路329號,4.8,68
145,神奈川丼飯專賣店 (彰化華山店),https://www.foodpanda.com.tw/restaurant/m7gj/shen-nai-chuan-jing-fan-zhuan-mai-dian-zhang-hua-hua-shan-dian,https://images.deliveryhero.io/image/fd-tw/LH/m7gj-listing.jpg,(△)彰化縣彰化市華山路35號,4.3,123
146,siado cafe,https://www.foodpanda.com.tw/restaurant/b5he/siado-cafe,https://images.deliveryhero.io/image/fd-tw/LH/b5he-listing.jpg,(△) 彰化縣彰化市長興街123號,4.6,172
147,米內瓦之家,https://www.foodpanda.com.tw/restaurant/a4rc/mi-nei-wa-zhi-jia,https://images.deliveryhero.io/image/fd-tw/LH/a4rc-listing.jpg,(△) 彰化縣彰化市三民路135號,4.9,95
148,八方雲集,https://www.foodpanda.com.tw/chain/cf2ih/ba-fang-yun-ji,https://images.deliveryhero.io/image/fd-tw/LH/e3ce-listing.jpg,(△) (M) 新北市中和區立德街113號1樓,4.7,502
149,茶聚,https://www.foodpanda.com.tw/chain/cu8ec/cha-ju,https://images.deliveryhero.io/image/fd-tw/LH/a2wp-listing.jpg,(△)新北市板橋區大仁街25號,4.8,358
150,FAS COFFEE,https://www.foodpanda.com.tw/restaurant/f5jm/fas-coffee,https://images.deliveryhero.io/image/fd-tw/LH/f5jm-listing.jpg,(△) 彰化縣彰化市民族路509號,4.9,36
151,卜蛋紅油抄手,https://www.foodpanda.com.tw/restaurant/u7ds/bu-dan-hong-you-chao-shou,https://images.deliveryhero.io/image/fd-tw/LH/u7ds-listing.jpg,(△)彰化縣彰化市光復路15號,4.7,155
152,小米粒手作米飯糰,https://www.foodpanda.com.tw/restaurant/z2cx/xiao-mi-li-shou-zuo-mi-fan-tuan,https://images.deliveryhero.io/image/fd-tw/LH/z2cx-listing.jpg,(△) 彰化縣彰化市永興街27號,4.8,243
153,新町豆花 (彰化中正店),https://www.foodpanda.com.tw/restaurant/q6yc/xin-ting-dou-hua-zhang-hua-zhong-zheng-dian,https://images.deliveryhero.io/image/fd-tw/LH/q6yc-listing.jpg,(△)彰化縣彰化市中正路二段378號,4.2,56
154,噗哩噗哩,https://www.foodpanda.com.tw/restaurant/mrj8/pu-li-pu-li,https://images.deliveryhero.io/image/fd-tw/LH/mrj8-listing.jpg,(△)彰化縣彰化市民族路479號1樓,4.7,95
